id,height,weight,bmi-gt,class-gt,CJWR,WHR,PAR,ES,FWR,MEH,CFR,CFR-HZJ,CFR-NSJ,CFR-FHH,CFR-FHN
295154.jpg,1.78,72.57,22.9,b,1.2826327419811276,1.701230010371635,0.02023620604835988,44.51086719629119,1.324522994791314,28.328914252389954,0.3792902771762668,0.0020167883293172872,0.0021420284415116274,0.3571139344409408,0.4028437439319269
295160.jpg,1.83,83.91,25.06,c,1.2198240831027636,1.4771649066318242,0.019468755358120964,43.990791358235796,1.178253669406012,32.877567495518015,0.3862525497440634,0.0019120476190269777,0.001856447117907424,0.3978207948706376,0.3750206980313932
295162.jpg,1.8,79.38,24.5,b,1.1465855834520784,1.550958519379214,0.02222161640828128,41.5027818173386,1.4037420714927258,29.170740369508355,0.4378180271274072,0.002719156832824124,0.0024055935556450943,0.49488654357399053,0.3873304444558539
295175.jpg,1.91,92.53,25.36,c,1.2886595686654028,1.4836833739956101,0.02843048496507747,26.575359264642405,1.0681464786835573,26.58350058056619,0.3560512957520705,0.0023793395880405003,0.0025110174540348656,0.3373799501053785,0.375755954576233
295181.jpg,1.8,79.38,24.5,b,1.2143030764784173,1.711111111111111,0.026038276250481714,32.50369549465712,1.246656788674792,18.6391985505402,0.3644606848017323,0.0024296839063024287,0.002445989777683024,0.36203105524895063,0.36690661986112233
295182.jpg,1.78,90.72,28.63,c,1.1702469903097923,1.6302167884265928,0.02242061739893522,37.997830533832854,1.4367983646649798,24.967041584701196,0.4251833618840122,0.002690548982466748,0.002500905532258776,0.4574249794415863,0.39521429600037133
295185.jpg,1.63,58.97,22.2,b,1.2789046624346692,1.5633415165112536,0.021849062746415873,40.50297610553204,1.4166666666666667,37.30864381532219,0.40680611926319077,0.0024214649956142307,0.002324568443961609,0.42376329264743,0.39052749858555036
295212.jpg,1.65,58.97,21.66,b,1.1614216630221705,1.6990563418645623,0.022131051688822723,35.00186564566691,1.3851116320952175,29.8196388164678,0.4330927445209871,0.0026898095156965606,0.0026248045122484066,0.4438185700899325,0.42262613148141415
295231.jpg,1.83,70.76,21.13,b,1.2212911458241107,1.6123732900563696,0.020272142810057844,45.010490017881025,1.4111989700324383,40.68222506329329,0.3774108411720918,0.002096597479797177,0.0019759729904297997,0.4004501186412608,0.35569709285522366
295245.jpg,1.78,86.18,27.2,c,1.2098290368658287,1.6017390533384117,0.02372258419678886,37.49774012510911,1.4314016633753477,26.950929540300436,0.4249718078124711,0.0027775341895443866,0.0025912433399619995,0.45552407509861076,0.39646869903924137
295264.jpg,1.65,79.38,29.16,c,1.157187352509238,1.5562106802996978,0.0266937994889317,29.002358438092166,1.4469820912389715,30.26032736506997,0.4302391396632234,0.0032590133598981875,0.0028872509151870395,0.48563673380036454,0.3811608645202772
295298.jpg,1.63,56.7,21.34,b,1.2148968794581108,1.779934283951011,0.016626400005883585,51.02165361185744,1.367775612472028,40.2319768508102,0.38666898361975144,0.001733871899156152,0.001749633410044124,0.3831856897135096,0.3901839419037688
295304.jpg,1.73,83.91,28.04,c,1.1923482642429988,1.7499141779853755,0.022850135386942933,36.00201609625287,1.3563744325636249,26.80497796357217,0.37671185019564,0.0023542651439424655,0.0023542651439424655,0.37671185019564,0.37671185019564
295318.jpg,1.83,97.52,29.12,c,1.1808276025104978,1.200457978483651,0.029766267120111486,25.494318915334613,1.1035683094845692,31.57668283631503,0.40912524550536333,0.003028480938533185,0.0026217360230483292,0.47259830760728805,0.3541770332552976
295335.jpg,1.83,81.65,24.38,b,1.2561445561163371,1.471592574156661,0.024523404500595133,34.5034566505214,1.1878216083708741,24.849106145176084,0.3564806507566242,0.002160131775393049,0.0020963647761594764,0.3673240410110748,0.3459573569268092
295340.jpg,1.88,69.85,19.76,b,1.2792886978499245,1.4280432597839956,0.02330922739601992,34.990615111103374,1.1647529571797088,23.641216851261316,0.3800339619268925,0.0021591444715130625,0.002098066715922924,0.391097300030663,0.3692835829000288
295341.jpg,1.78,68.04,21.47,b,1.2841411896833317,1.7777777777777777,0.02252073817265287,40.00176054155277,1.3294408194001959,26.822538920778474,0.3296600703532668,0.0019391433355285378,0.00207230939122664,0.30847620105462,0.3522986914834258
295379.jpg,1.78,74.84,23.62,b,1.1298854990061005,1.5524917936114089,0.023588575824055907,36.496764750079286,1.2820409674418056,23.250978269040058,0.4530990173847317,0.00290442120793607,0.0027131191278226686,0.4850470375192545,0.42325527974564703
295431.jpg,1.8,77.11,23.8,b,1.2213669498874498,1.697224766837724,0.02134194479400528,40.51213809910219,1.2841054863651031,30.963417796191226,0.3648721049489491,0.0020728358531481453,0.0021459723777625347,0.35243695994837543,0.3777460031132317
295449.jpg,1.8,77.11,23.8,b,1.2057363690674623,1.5897861031042315,0.01906071026508892,48.00146197580483,1.4052730139610996,34.410145309546714,0.388996833621186,0.0020473517559009787,0.0018973423749846447,0.41975204942160294,0.3604950512470825
295470.jpg,1.83,94.35,28.17,c,1.1763252443648702,1.7519194457027758,0.020921474261444264,39.997619314154335,1.3389924480599946,29.65683508074312,0.40527471879468696,0.002328818937896373,0.0023698655088729725,0.39825527509725167,0.41241788361498605
295490.jpg,1.63,76.2,28.68,c,1.1988279306827512,1.5400492067630693,0.021317830552207366,44.5,1.3391341383992026,34.49728973590696,0.40487901144609406,0.002367066003862742,0.002274565293641315,0.4213443976969136,0.38905706307144083
295500.jpg,1.78,108.86,34.36,d,1.1881584661076405,1.4719407559549045,0.026273199596922706,31.5,1.3796025309174373,28.952728036317335,0.48331524374754636,0.003527754517536844,0.00320048248417255,0.5327376553243788,0.43847778076906774
295506.jpg,1.7,81.65,28.25,c,1.2049981706322839,1.5430459570887944,0.021812566464360965,37.50325445833793,1.2690261425310947,24.170275772596067,0.41376755572735474,0.002419321019198297,0.0023115505906556133,0.4330584624364952,0.3953359766008391
295535.jpg,1.75,74.84,24.44,b,1.1907548966361485,1.7521666444576929,0.023981550052495568,37.02863935258547,1.4998867551710269,25.965295914727278,0.4272536373181341,0.002924680205423468,0.002846776478706186,0.43894568650062704,0.41587302533229226
295540.jpg,1.75,74.84,24.44,b,1.2600176365608713,1.6129032258064515,0.028278575000369354,31.995000499900026,1.4765831678447712,25.874924509271818,0.42604255760308946,0.0033284574812741364,0.00317933354166715,0.4460257219352891,0.4069546933333952
295547.jpg,1.8,107.5,33.18,d,1.2084277414106779,1.616563555101561,0.027362807616285033,32.48837158447844,1.4046008959636553,22.750998397580958,0.44227987029184335,0.00337618221596827,0.003204842454320649,0.46592537818730356,0.419834361516005
295550.jpg,1.75,81.65,26.66,c,1.1566450736265832,1.8840833018291487,0.026536994520889937,31.5,1.4075648068955262,28.596674950600526,0.42683814038628526,0.0031614170899787325,0.0031845612653889116,0.4237360437489174,0.4299629469245207
295551.jpg,1.7,81.65,28.25,c,1.1655655180809028,1.5511456938115171,0.028676007985049268,30.002499937503124,1.2105263157894737,25.593192345238645,0.3984145214151657,0.0029955979053771856,0.0029292018179893635,0.4074453656601746,0.3895838417925854
295553.jpg,1.8,77.56,23.94,b,1.2093296119964394,1.3190291894141561,0.02560479344788192,28.502358438092166,1.2585354803045854,28.056993900023624,0.45703636323297764,0.003108443651024618,0.0027527816007682578,0.5160859042295414,0.40474315536492744
295554.jpg,1.65,72.57,26.66,c,1.2169542058079577,1.8967005362438545,0.022324938850937098,37.497308722600835,1.3494110369381669,25.949596076924013,0.39072364823437783,0.0023537569170745654,0.002553531177566434,0.36015557506242724,0.4238861754760281
295556.jpg,1.68,68.04,24.11,b,1.231106037962288,1.5045369889388664,0.027070806046493336,32.494048462399995,1.313809723255334,18.038766715148014,0.44243825642034834,0.003229132250473771,0.0030932931869542242,0.46186751668925236,0.4238263217717927
295561.jpg,1.6,63.5,24.8,b,1.216548645487487,1.751893013037363,0.018210221123866045,50.519646243154554,1.3480586695371997,40.824925653599664,0.37064775101726605,0.0018168789113207377,0.0018707895793682345,0.3599667700624807,0.3816456594321519
295563.jpg,1.5,45.36,20.16,b,1.1554085731859034,1.589418304565036,0.021808392423897587,39.00182479321262,1.2427784383331462,33.03026690762819,0.3677723429756082,0.0021252836826175024,0.002043053572671937,0.3825746764055003,0.353542731914662
295584.jpg,1.6,60.78,23.74,b,1.2441868779113654,1.6214298857151823,0.022738765108352585,38.50177302735017,1.3494268909128744,24.99454956092667,0.39157812553039817,0.00235886156982005,0.002316665349312141,0.3987104102757371,0.38457342583018866
295595.jpg,1.78,96.16,30.35,d,1.145388502517895,1.4827285862019197,0.025728535231550748,34.996910837714125,1.4811118866349573,24.066263362044847,0.4784202669476642,0.0035967382234275732,0.0030667335754766436,0.5611026907434048,0.4079216792259958
295596.jpg,1.78,90.72,28.63,c,1.2755427607355165,1.7056640040100868,0.019235458618039762,47.01017951404039,1.321519993923521,34.23952974871252,0.376491764473814,0.0019206513799408932,0.002024149271364591,0.3572411566690062,0.3967797272808001
295613.jpg,1.8,77.11,23.8,b,1.163916226493474,1.4878445576158925,0.0211626544582166,36.503287542325914,1.1451952204563363,21.57873378034424,0.4454347759502588,0.0023947760130475816,0.0022725968293219145,0.46938220764005245,0.42270911934099215
295624.jpg,1.63,70.31,26.46,c,1.1738982590498102,1.6352309285185243,0.019338039382086423,42.50278844426683,1.452946483056073,30.5169736203319,0.44178137450817334,0.0024401852717171753,0.002276467624965666,0.4735531450442099,0.412141245190358
295634.jpg,1.7,74.84,25.9,c,1.2500225353336714,1.6249691905719963,0.019318306016233883,40.49279717219429,1.3333552479834425,39.984191503243814,0.4140256403922634,0.0021231804942333653,0.0021016259205618453,0.41827194611224017,0.40982244325854283
295669.jpg,1.55,56.7,23.6,b,1.245071258130501,1.6611973790275387,0.019057831942086396,47.02014199751877,1.36544960794976,36.21294230073094,0.3945759710973669,0.0020028204995849166,0.001963040238521943,0.4025719025262855,0.3867388558178486
295679.jpg,1.8,74.84,23.1,b,1.186451551173178,1.5125403079405313,0.023588960236740144,35.00338892278688,1.3376913709569551,26.582944589782496,0.43392168495995254,0.002762935804212476,0.0025524804997644267,0.4696990867161209,0.40086948006412193
295700.jpg,1.6,63.5,24.8,b,1.2534307904982533,1.447298272034151,0.02412235671010786,37.012622563924495,1.310419780070493,28.81571686389766,0.36454282964388834,0.0023055712927148703,0.0021317929613124424,0.3942594324331354,0.33706606288312657
295712.jpg,1.75,53.07,17.33,a,1.179587327420193,1.705469417226156,0.027184087922273985,32.0037473548948,1.1958093281137543,22.297216990474563,0.3798182544437787,0.00265444960147292,0.0027324347170438455,0.36897804286105124,0.39097694076892475
295741.jpg,1.78,68.04,21.47,b,1.1834365680476993,1.6060923699292085,0.02588613994675236,33.49968089729654,1.3147183184139668,26.21476363289915,0.4184454651895884,0.0029236197128594058,0.002807789763505046,0.4357076255088735,0.4018672088495846
295742.jpg,1.57,58.97,23.92,b,1.1979123469775195,1.4353837092557684,0.030426845509814057,29.002550954006466,1.3390690057079886,21.364584513879418,0.44728276033109093,0.0036954161042535927,0.00331284210282584,0.4989359179758674,0.40097708038545493
295745.jpg,1.85,77.11,22.53,b,1.229352962663325,1.5375206698630262,0.021404678219089857,40.487425219501574,1.2362704049609283,27.18439887383342,0.40854374856968495,0.002244203923916767,0.002208312325414005,0.4151837912963077,0.4020099001799695
295778.jpg,1.75,86.18,28.14,c,1.1869196115247178,1.6665546651433196,0.017895415698713682,42.51164220690264,1.3514776548240774,31.768993659172352,0.4222661750636898,0.0020904009942351713,0.002080103702889833,0.4243565505694262,0.4201860967237427
295802.jpg,1.65,54.43,19.99,b,1.217565401082534,1.7329405628018437,0.026047549726184487,31.015242975021636,1.310331815371574,25.777602109857245,0.4017544256290837,0.002770654288016415,0.002829186364991349,0.3934426646023357,0.4102417786227974
295817.jpg,1.75,79.38,25.92,c,1.2554415520626765,1.4094466567140025,0.022028212073325146,32.50383311071053,1.1934831932293577,26.30392125324121,0.3969523624846487,0.0021909679449121835,0.002078028307443679,0.418526493958552,0.37649033061631865
295822.jpg,1.85,72.57,21.2,b,1.258396957142189,1.6638655462184875,0.020635221827232195,44.04371012259247,1.368013790473529,24.712240669619813,0.3918773496568977,0.002151581432579988,0.0021413743112081393,0.39374528075604753,0.3900182800394257
295825.jpg,1.65,88.45,32.49,d,1.1253178580442378,1.7767092082304883,0.02128979113237514,36.00199996800102,1.3413467809650517,30.58982527602159,0.451357135159269,0.00270268888232888,0.00273544755151746,0.44595185547537036,0.4568279309927305
295858.jpg,1.7,74.84,25.9,c,1.2174614529341499,1.4422460368900267,0.02509381680912428,37.49825430245032,1.1731381339584765,35.44259025123068,0.3530316954839813,0.0022628377303579622,0.002162544693256072,0.36940436100332713,0.33738469594074977
295860.jpg,1.68,54.43,19.29,b,1.1852384221041,1.672144295352669,0.021092926805218872,43.02562791634417,1.372192223903437,40.02204898102506,0.39426325895714565,0.0022918796601685103,0.002214927175846554,0.40796101732341217,0.381025418515125
295866.jpg,1.8,90.72,28.0,c,1.235285023843656,1.79991388913563,0.026970602462777275,31.994565859345318,1.3897253344421376,23.748939112845235,0.399119536192836,0.0029347024720061472,0.003000813948096439,0.3903264613369559,0.40811069694111574
295868.jpg,1.78,95.25,30.06,d,1.172537451360968,1.5308440667286287,0.020693703773766024,37.50729888121411,1.2707468793596286,22.18823253192808,0.4306205625243026,0.0023790828205660927,0.0022900166278414552,0.4473687963784529,0.4144993356038143
295871.jpg,1.65,54.43,19.99,b,1.1925052211423826,1.5841041006349605,0.018683873784040076,47.50999991231302,1.2885421784488413,36.76734230055879,0.41695353345473773,0.0020739850495383916,0.0019840538621321447,0.4358527816417395,0.3988737857896518
295880.jpg,1.73,72.57,24.25,b,1.1904461627999494,1.5554808092500547,0.024294385239675257,33.533274186021586,1.3158834057189475,26.232777727130838,0.4161040704331004,0.0027360468908629084,0.0026001934151228157,0.43784444709476,0.39544317298038584
295904.jpg,1.83,77.11,23.03,b,1.2266796657022783,1.6085687401344664,0.02135895293887904,39.99743916573417,1.2473858216454656,29.218563448605305,0.38374210781932977,0.0021081867355129,0.002108441293636871,0.3836957775414368,0.38378844369148457
295914.jpg,1.73,77.11,25.76,c,1.1500434848987469,1.449612403100775,0.02194633058387506,37.01273322944981,1.2723328737194042,32.65000681319115,0.4640414034056587,0.002745374600432353,0.0024811855592140786,0.5134511111947672,0.41938642137442095
295933.jpg,1.7,54.43,18.83,b,1.1903864315839832,1.6632319359228163,0.024195010298335796,36.50755897729017,1.355398339867403,27.79967930646993,0.4068091937820588,0.002675855145392394,0.002557739137484269,0.4255955810432402,0.3888520640650041
295948.jpg,1.7,111.13,38.45,d,1.176878519374943,1.6288054967334695,0.019398511827888074,43.986690836704774,1.3676585595223925,34.19893237942397,0.42984545224220927,0.0023233531656461316,0.0022156982074340685,0.4507305141353495,0.409928121169595
295964.jpg,1.78,90.72,28.63,c,1.186632369815124,1.67778688008007,0.02012965594687952,42.5,1.3722122922877882,32.457196764911174,0.4307698565501532,0.002393128939005885,0.0023027591246139955,0.4476750515251525,0.41450303893428775
295967.jpg,1.78,70.76,22.33,b,1.196606431868766,1.6479696320396153,0.022323080283942254,39.49561437252155,1.2529097050602025,25.798240277904636,0.39904752288637585,0.002347175941218842,0.002361062617131277,0.39670051032356796,0.401408421158495
295973.jpg,1.7,65.77,22.76,b,1.2416809068535852,1.7226495984400882,0.02172915501896576,42.00270621440651,1.4202161202124572,24.979290142890743,0.4124726139414324,0.002440495463606315,0.002440495463606315,0.4124726139414324,0.4124726139414324
295977.jpg,1.63,63.5,23.9,b,1.180459932159858,1.7239679170159883,0.02149636417905183,40.50177302735017,1.4305117744055946,28.709721754928598,0.4491253398043341,0.0027211722639890945,0.0026568023172951123,0.46000690746705547,0.4385011780911242
295980.jpg,1.8,83.91,25.9,c,1.1957278822037865,1.581844304904461,0.0249693040913266,36.01293633733491,1.4445482655459891,26.50576773354993,0.42766078774795324,0.002969222289009729,0.002706713846506033,0.4691371216635372,0.38985136952852434
295995.jpg,1.7,99.79,34.53,d,1.1499465733006422,1.4500948389681971,0.021218241468661195,33.5,1.2101033020058494,30.398700992601235,0.4671888359594479,0.002580523721463148,0.002323603759132547,0.5188457235265383,0.42067496858530024
295998.jpg,1.73,90.72,30.31,d,1.2066172626872766,1.8276104088728977,0.0191604461573,43.510916807722595,1.4463534902916078,36.8031617828907,0.41972733006646934,0.0022557836509688265,0.0022810931059221206,0.4150703215798783,0.42443658928484396
296001.jpg,1.83,68.04,20.32,b,1.1857224283338088,1.7947905667698985,0.020597395275568347,42.53780917272816,1.456164697769256,24.825182104355395,0.4284834229390681,0.002505065748000244,0.0024621824743543434,0.43594622152122714,0.421148377184961
296004.jpg,1.73,86.18,28.79,c,1.2467801530575606,1.6962741065358575,0.019608459175601754,40.012151234312185,1.3233467130186605,37.09301152841468,0.44257320588681537,0.0022671927071714853,0.0022580265606470173,0.4443697706056111,0.4407839045891664
296005.jpg,1.68,99.79,35.36,d,1.2781013406177,1.6696667301578236,0.021162180793763075,42.51098600557458,1.3131535067672724,28.77172936012802,0.37935821137971265,0.002084259934702228,0.002119022031376899,0.37313492222884775,0.38568529496403325
296030.jpg,1.7,86.18,29.82,c,1.154878668111971,1.6639327507955737,0.01983253209335579,38.001811570421836,1.3442622950819672,29.63173979121844,0.42035749226579233,0.002297035476862253,0.0022238335829727696,0.43419439300337187,0.4069615456840168
296031.jpg,1.78,65.77,20.76,b,1.1817351879650144,1.492668263394741,0.021303973722550325,38.997645193066845,1.5247122912096887,35.691611959679875,0.4798975634307369,0.0029622742018285127,0.0025662604375447464,0.5539531962045637,0.41574211136370526
296036.jpg,1.78,61.23,19.33,b,1.2437616947705938,1.4771891176105654,0.022228667745373062,43.01116914553218,1.1619923598474697,32.25667297136865,0.34335229262922623,0.0019180495116046786,0.0019072478596859359,0.3452968599971476,0.3414186762506895
296042.jpg,1.85,86.18,25.18,c,1.2391027352306294,1.4754287326220756,0.03312879652935079,24.99359079686884,1.3273437324859498,17.607834506983306,0.45796847635726795,0.0040521837336906065,0.0037843465243536665,0.49038120544601616,0.42769813159180364
296051.jpg,1.98,113.4,28.93,c,1.1825403607692053,1.3564052957750448,0.02739439750005997,26.99418683239343,1.0728353383589428,19.04094826493263,0.4202033036848793,0.0027825592729232474,0.0026097570533739306,0.4480266075609351,0.3941078798621841
